Now: 18/09/2024 13:36:52
Battery Level: 1.1V
MiniCTD: S/N 60818
Site info: BERMUDA_2024
Calibrated: 09/08/2017
Latitude: 32.000000
Mode: M8
Tare: 10.1493
Pressure units: dBar
00.023	27.688	-0.027
00.023	27.688	-0.027
00.020	27.688	-0.028
00.021	27.686	-0.027
00.023	27.685	-0.029
00.023	27.685	-0.026
00.023	27.685	-0.029
00.023	27.684	-0.027
00.022	27.684	-0.026
00.021	27.683	-0.026
00.021	27.682	-0.027
00.022	27.682	-0.027
00.022	27.681	-0.027
00.022	27.681	-0.025
00.023	27.680	-0.026
00.022	27.679	-0.027
00.023	27.679	-0.028
00.024	27.679	-0.027
00.025	27.678	-0.027
00.023	27.677	-0.026
00.024	27.676	-0.025
00.024	27.676	-0.027
00.023	27.675	-0.026
00.025	27.676	-0.027
00.024	27.677	-0.027
00.022	27.675	-0.027
00.047	27.676	-0.027
00.021	27.675	-0.027
00.018	27.676	-0.027
00.016	27.675	-0.026
00.017	27.675	-0.025
00.016	27.675	-0.026
00.014	27.675	-0.026
00.013	27.677	-0.026
00.017	27.676	-0.026
00.015	27.676	-0.028
00.012	27.677	-0.026
00.014	27.677	-0.028
00.012	27.678	-0.027
00.013	27.677	-0.026
00.013	27.679	-0.026
00.013	27.679	-0.026
00.010	27.681	-0.027
00.009	27.683	-0.024
00.011	27.682	-0.027
00.012	27.683	-0.026
00.013	27.684	-0.026
00.013	27.685	-0.028
00.009	27.685	-0.026
00.012	27.685	-0.026
00.010	27.686	-0.028
00.012	27.686	-0.027
00.013	27.686	-0.025
00.013	27.686	-0.026
00.013	27.685	-0.026
00.010	27.686	-0.026
00.013	27.686	-0.025
00.014	27.687	-0.026
00.011	27.686	-0.026
00.011	27.686	-0.027
00.013	27.687	-0.025
00.013	27.687	-0.026
00.012	27.687	-0.026
00.012	27.686	-0.025
00.013	27.687	-0.027
00.013	27.687	-0.027
00.013	27.687	-0.026
00.014	27.686	-0.026
00.012	27.688	-0.026
00.012	27.687	-0.025
00.014	27.688	-0.027
00.013	27.688	-0.027
00.013	27.688	-0.027
00.013	27.689	-0.025
00.015	27.688	-0.026
00.012	27.688	-0.026
00.013	27.688	-0.026
00.013	27.689	-0.028
00.012	27.688	-0.027
00.014	27.688	-0.026
00.014	27.688	-0.025
00.012	27.688	-0.027
00.013	27.687	-0.029
00.010	27.685	-0.026
00.012	27.685	-0.027
00.011	27.684	-0.028
00.012	27.683	-0.027
00.013	27.683	-0.024
00.012	27.682	-0.026
00.013	27.682	-0.025
00.014	27.681	-0.028
00.010	27.681	-0.026
00.010	27.682	-0.027
00.013	27.681	-0.026
00.013	27.683	-0.027
00.014	27.681	-0.027
00.014	27.682	-0.026
00.012	27.680	-0.027
00.012	27.681	-0.026
00.010	27.681	-0.027
00.010	27.681	-0.027
00.013	27.681	-0.026
00.014	27.681	-0.028
00.013	27.682	-0.027
00.013	27.682	-0.026
00.012	27.682	-0.025
00.012	27.683	-0.026
00.011	27.684	-0.026
00.012	27.684	-0.025
00.012	27.684	-0.025
00.011	27.685	-0.025
00.011	27.683	-0.028
00.010	27.684	-0.026
00.013	27.685	-0.024
00.013	27.685	-0.026
00.011	27.686	-0.027
00.011	27.685	-0.026
00.010	27.686	-0.024
00.013	27.684	-0.027
00.011	27.684	-0.026
00.012	27.684	-0.027
00.012	27.684	-0.026
00.012	27.684	-0.026
00.013	27.685	-0.026
00.013	27.684	-0.029
00.011	27.684	-0.026
00.012	27.684	-0.025
00.013	27.684	-0.026
00.011	27.684	-0.026
00.012	27.684	-0.026
00.011	27.685	-0.027
00.014	27.685	-0.026
00.014	27.684	-0.026
00.011	27.685	-0.027
00.011	27.684	-0.023
00.011	27.686	-0.027
00.011	27.685	-0.026
00.011	27.686	-0.027
00.012	27.686	-0.026
00.012	27.686	-0.027
00.013	27.686	-0.027
00.012	27.688	-0.026
00.012	27.688	-0.024
00.012	27.688	-0.027
00.012	27.689	-0.027
00.013	27.689	-0.025
00.009	27.688	-0.026
00.012	27.689	-0.026
00.011	27.689	-0.028
00.010	27.689	-0.027
00.009	27.689	-0.028
00.011	27.690	-0.025
00.014	27.689	-0.026
00.015	27.690	-0.025
00.015	27.690	-0.026
00.011	27.689	-0.025
00.012	27.690	-0.025
00.012	27.688	-0.027
00.012	27.689	-0.026
00.013	27.688	-0.026
00.011	27.688	-0.025
00.012	27.689	-0.025
00.012	27.689	-0.026
00.015	27.689	-0.027
00.014	27.690	-0.027
00.014	27.690	-0.027
00.013	27.691	-0.026
00.013	27.691	-0.027
00.012	27.691	-0.026
00.013	27.691	-0.027
00.011	27.692	-0.027
00.011	27.691	-0.026
00.013	27.692	-0.026
00.012	27.692	-0.026
00.013	27.692	-0.029
00.014	27.694	-0.028
00.013	27.693	-0.028
00.011	27.694	-0.027
00.013	27.693	-0.025
00.013	27.693	-0.026
00.012	27.694	-0.026
00.010	27.694	-0.028
00.011	27.694	-0.027
00.013	27.695	-0.027
00.008	27.695	-0.026
00.012	27.696	-0.025
00.013	27.695	-0.028
00.013	27.697	-0.027
00.013	27.696	-0.027
00.012	27.697	-0.027
00.010	27.698	-0.029
00.011	27.697	-0.026
00.011	27.697	-0.026
00.013	27.698	-0.028
00.011	27.697	-0.026
00.011	27.698	-0.028
00.012	27.699	-0.026
00.013	27.699	-0.025
00.014	27.699	-0.027
00.014	27.698	-0.025
00.012	27.700	-0.026
00.011	27.700	-0.026
00.011	27.700	-0.028
00.013	27.700	-0.025
00.013	27.701	-0.026
00.014	27.702	-0.026
00.013	27.701	-0.027
00.012	27.702	-0.027
00.011	27.701	-0.024
00.011	27.702	-0.025
00.011	27.703	-0.025
00.011	27.703	-0.028
00.013	27.702	-0.026
00.012	27.703	-0.026
00.013	27.703	-0.026
00.013	27.703	-0.026
00.013	27.702	-0.025
00.011	27.703	-0.025
00.012	27.704	-0.026
00.012	27.704	-0.027
00.014	27.706	-0.026
00.011	27.705	-0.027
00.012	27.706	-0.025
00.011	27.706	-0.027
00.011	27.706	-0.026
00.012	27.706	-0.028
00.012	27.706	-0.027
00.014	27.707	-0.028
00.014	27.707	-0.026
00.012	27.708	-0.028
00.013	27.708	-0.025
00.012	27.707	-0.027
00.012	27.709	-0.026
00.013	27.708	-0.029
00.011	27.708	-0.026
00.012	27.707	-0.026
00.011	27.709	-0.024
00.011	27.709	-0.026
00.014	27.709	-0.026
00.013	27.709	-0.028
00.012	27.709	-0.026
00.011	27.709	-0.027
00.012	27.710	-0.026
00.012	27.710	-0.026
00.010	27.710	-0.028
00.013	27.711	-0.028
00.013	27.710	-0.027
00.014	27.711	-0.027
00.012	27.712	-0.025
00.011	27.711	-0.026
00.011	27.712	-0.027
00.012	27.712	-0.026
00.013	27.712	-0.027
00.014	27.713	-0.024
00.013	27.713	-0.027
00.014	27.713	-0.026
00.011	27.714	-0.028
00.015	27.713	-0.026
